PR Number,Title,Created At,Updated At,State,Files Changed,Total Comments,Decision Time,URL,Type of Change,LOC Changed,Closed Date
49099,Add Nettigo Air Monitor integration,2021-04-12 08:58:36+00:00,2021-05-08 14:01:39+00:00,merged,20,29,25,https://github.com/home-assistant/core/pull/49099,New integration (thank you!),1326,2021-05-07T13:59:29Z
48753,Add custom integrations to analytics,2021-04-07 01:29:33+00:00,2021-04-08 11:01:56+00:00,merged,3,0,0,https://github.com/home-assistant/core/pull/48753,New integration (thank you!),33,2021-04-07T02:33:09Z
48727,Add noonlight integration,2021-04-06 14:51:56+00:00,2021-04-11 05:06:00+00:00,closed,10,0,3,https://github.com/home-assistant/core/pull/48727,New integration (thank you!),563,2021-04-10T00:05:07Z
48648,Add Rademacher HomePilot integration,2021-04-03 08:28:39+00:00,2021-09-05 16:01:38+00:00,closed,15,15,154,https://github.com/home-assistant/core/pull/48648,New integration (thank you!),479,2021-09-04T15:05:04Z
48558,Add Modbus fan integration,2021-03-31 19:43:32+00:00,2021-05-22 10:34:08+00:00,merged,4,21,50,https://github.com/home-assistant/core/pull/48558,New integration (thank you!),487,2021-05-21T07:56:47Z
48346,Add Whirlpool integration,2021-03-26 00:13:20+00:00,2021-10-07 08:16:03+00:00,merged,16,122,171,https://github.com/home-assistant/core/pull/48346,New integration (thank you!),973,2021-09-13T20:02:34Z
48338,Add bme280spi integration,2021-03-25 19:46:29+00:00,2021-04-05 09:02:10+00:00,closed,5,4,9,https://github.com/home-assistant/core/pull/48338,New integration (thank you!),183,2021-04-04T06:05:14Z
48310,Add emonitor integration,2021-03-25 06:32:42+00:00,2021-04-06 20:01:58+00:00,merged,15,17,11,https://github.com/home-assistant/core/pull/48310,New integration (thank you!),544,2021-04-05T08:11:24Z
48309,Add siren platform,2021-03-25 04:23:41+00:00,2021-07-12 23:01:53+00:00,merged,11,61,108,https://github.com/home-assistant/core/pull/48309,New integration (thank you!),432,2021-07-11T20:51:11Z
48256,Add analytics integration,2021-03-23 14:07:45+00:00,2021-03-31 01:23:20+00:00,merged,17,31,6,https://github.com/home-assistant/core/pull/48256,New integration (thank you!),739,2021-03-30T00:20:11Z
48239,Create a motionEye integration,2021-03-23 04:12:30+00:00,2021-04-25 18:11:21+00:00,merged,13,44,32,https://github.com/home-assistant/core/pull/48239,New integration (thank you!),1387,2021-04-24T06:00:28Z
48181,Add Qingping Air Monitor Lite support support ,2021-03-21 10:14:40+00:00,2021-04-01 20:02:01+00:00,merged,2,2,10,https://github.com/home-assistant/core/pull/48181,New integration (thank you!),163,2021-03-31T17:47:42Z
48172,Add Qingping Air Monitor Lite support support,2021-03-20 23:49:38+00:00,2021-03-22 00:15:08+00:00,closed,7,0,0,https://github.com/home-assistant/core/pull/48172,New integration (thank you!),48,2021-03-21T00:00:53Z
48169,Allow specifying template entities based on triggers,2021-03-20 22:56:42+00:00,2021-03-30 17:19:34+00:00,merged,6,16,8,https://github.com/home-assistant/core/pull/48169,New integration (thank you!),472,2021-03-29T16:57:51Z
48156,System Bridge Integration,2021-03-20 15:16:31+00:00,2021-05-07 00:01:46+00:00,merged,17,44,46,https://github.com/home-assistant/core/pull/48156,New integration (thank you!),1436,2021-05-05T23:33:32Z
48048,Add Leviosa Motor Shades Zone hub integration ,2021-03-17 20:46:04+00:00,2021-08-14 21:01:52+00:00,closed,16,2,148,https://github.com/home-assistant/core/pull/48048,New integration (thank you!),716,2021-08-13T20:07:00Z
48042,Add new Bitvavo integration,2021-03-17 19:51:16+00:00,2021-07-22 10:01:46+00:00,closed,18,46,125,https://github.com/home-assistant/core/pull/48042,New integration (thank you!),1055,2021-07-21T09:30:30Z
47995,Flexpool.io Sensors Integration,2021-03-16 15:11:26+00:00,2021-09-19 00:03:10+00:00,closed,15,37,185,https://github.com/home-assistant/core/pull/47995,New integration (thank you!),673,2021-09-17T23:04:57Z
47976,Flexpool integration,2021-03-16 00:58:18+00:00,2021-03-17 01:39:24+00:00,closed,16,0,0,https://github.com/home-assistant/core/pull/47976,New integration (thank you!),709,2021-03-16T01:00:03Z
47963,Add an sensor integration for Flexpool.io,2021-03-15 20:19:30+00:00,2021-03-16 21:05:28+00:00,closed,9,1,0,https://github.com/home-assistant/core/pull/47963,New integration (thank you!),467,2021-03-15T20:54:49Z
47961,Implement flexpool as an integration,2021-03-15 20:12:25+00:00,2021-03-16 21:05:28+00:00,closed,9,0,0,https://github.com/home-assistant/core/pull/47961,New integration (thank you!),467,2021-03-15T20:17:24Z
47933,Add Pentair ScreenLogic integration,2021-03-15 06:43:14+00:00,2021-03-21 01:43:28+00:00,merged,18,78,1,https://github.com/home-assistant/core/pull/47933,New integration (thank you!),1136,2021-03-16T23:32:02Z
47507,Add Picnic integration,2021-03-06 11:54:41+00:00,2021-04-29 05:49:15+00:00,merged,16,47,46,https://github.com/home-assistant/core/pull/47507,New integration (thank you!),1171,2021-04-22T05:21:57Z
47370,Spokestack Wakeword Integration,2021-03-04 14:17:12+00:00,2021-11-08 16:06:21+00:00,closed,14,5,248,https://github.com/home-assistant/core/pull/47370,New integration (thank you!),310,2021-11-07T15:52:05Z
47204,Ensure HA script and Python script services have a name,2021-02-28 23:34:27+00:00,2021-04-01 14:02:04+00:00,merged,7,1,30,https://github.com/home-assistant/core/pull/47204,New integration (thank you!),44,2021-03-31T13:09:45Z
46953,Add afvalkalender_meppel integration,2021-02-23 13:25:40+00:00,2022-01-26 18:04:46+00:00,closed,14,3,336,https://github.com/home-assistant/core/pull/46953,New integration (thank you!),508,2022-01-25T17:42:23Z
46783,Add Homepluscontrol integration,2021-02-19 13:39:33+00:00,2021-04-05 10:15:45+00:00,merged,19,157,33,https://github.com/home-assistant/core/pull/46783,New integration (thank you!),1393,2021-03-25T13:12:32Z
46662,Add new Binance integration,2021-02-16 21:13:56+00:00,2021-12-22 19:01:42+00:00,closed,18,8,307,https://github.com/home-assistant/core/pull/46662,New integration (thank you!),1230,2021-12-21T18:05:20Z
46582,Flipr integration,2021-02-15 17:45:44+00:00,2021-08-14 09:37:58+00:00,merged,15,94,156,https://github.com/home-assistant/core/pull/46582,New integration (thank you!),681,2021-07-21T19:35:45Z
46332,Add Freedompro,2021-02-10 13:51:38+00:00,2021-08-15 09:02:44+00:00,merged,17,111,139,https://github.com/home-assistant/core/pull/46332,New integration (thank you!),907,2021-06-30T11:21:06Z
46218,Add Rituals Perfume Genie integration,2021-02-08 12:53:52+00:00,2021-02-21 22:06:14+00:00,merged,14,27,12,https://github.com/home-assistant/core/pull/46218,New integration (thank you!),392,2021-02-20T21:55:23Z
46058,Add my component,2021-02-05 17:02:16+00:00,2021-02-09 14:05:40+00:00,merged,8,3,2,https://github.com/home-assistant/core/pull/46058,New integration (thank you!),51,2021-02-08T13:44:46Z
46005,Spokestack TTS platform,2021-02-04 18:23:51+00:00,2021-11-30 23:01:50+00:00,closed,12,45,298,https://github.com/home-assistant/core/pull/46005,New integration (thank you!),439,2021-11-29T22:28:17Z
45915,Add Rako Integration,2021-02-03 18:20:43+00:00,2023-03-08 20:39:43+00:00,closed,21,33,763,https://github.com/home-assistant/core/pull/45915,New integration (thank you!),814,2023-03-08T20:39:42Z
45886,Add litterrobot integration,2021-02-03 08:33:50+00:00,2021-02-25 02:39:52+00:00,merged,18,28,19,https://github.com/home-assistant/core/pull/45886,New integration (thank you!),676,2021-02-22T18:53:57Z
45866,Add devolo home network integration,2021-02-02 15:42:11+00:00,2021-10-30 06:01:50+00:00,merged,21,55,268,https://github.com/home-assistant/core/pull/45866,New integration (thank you!),1007,2021-10-28T20:42:10Z
45780,Add broadlink climate platform,2021-01-31 15:24:16+00:00,2022-12-02 07:20:24+00:00,closed,6,18,315,https://github.com/home-assistant/core/pull/45780,New integration (thank you!),147,2021-12-13T12:41:22Z
45768,Add Mazda Connected Services integration,2021-01-31 07:29:41+00:00,2021-02-05 14:05:51+00:00,merged,17,29,3,https://github.com/home-assistant/core/pull/45768,New integration (thank you!),1325,2021-02-03T16:38:13Z
45749,Add Vorwerk integration,2021-01-30 16:45:59+00:00,2023-01-18 15:02:00+00:00,closed,14,70,716,https://github.com/home-assistant/core/pull/45749,New integration (thank you!),1199,2023-01-17T14:56:39Z
45672,Ebus support,2021-01-28 21:25:17+00:00,2021-09-14 21:01:54+00:00,closed,15,5,227,https://github.com/home-assistant/core/pull/45672,New integration (thank you!),958,2021-09-13T20:05:09Z
45628,ELV USB WDE1 integration,2021-01-28 00:18:18+00:00,2021-07-21 19:02:18+00:00,closed,11,0,173,https://github.com/home-assistant/core/pull/45628,New integration (thank you!),230,2021-07-20T18:39:39Z
45589,Add Rako Integration,2021-01-27 00:10:15+00:00,2021-02-04 19:04:33+00:00,closed,1574,1,7,https://github.com/home-assistant/core/pull/45589,New integration (thank you!),44289,2021-02-03T18:09:04Z
45564,Add econet thermostat support and use getattr for sensors,2021-01-26 15:01:52+00:00,2021-03-26 17:18:58+00:00,merged,9,25,58,https://github.com/home-assistant/core/pull/45564,New integration (thank you!),429,2021-03-25T16:06:52Z
45512,Anova sous vide cooker,2021-01-24 23:55:45+00:00,2021-09-25 23:01:43+00:00,closed,13,18,242,https://github.com/home-assistant/core/pull/45512,New integration (thank you!),308,2021-09-24T22:05:17Z
45499,Add GCE Eco-Devices integration,2021-01-24 17:06:15+00:00,2021-05-07 21:01:48+00:00,closed,0,19,102,https://github.com/home-assistant/core/pull/45499,New integration (thank you!),0,2021-05-06T20:02:19Z
45374,New EBUS Intergration,2021-01-21 00:06:16+00:00,2021-01-22 16:35:21+00:00,closed,11,0,0,https://github.com/home-assistant/core/pull/45374,New integration (thank you!),703,2021-01-21T15:55:21Z
45314,Add Daikin Madoka thermostat integration,2021-01-19 01:03:08+00:00,2021-10-28 13:11:30+00:00,closed,23,39,281,https://github.com/home-assistant/core/pull/45314,New integration (thank you!),1907,2021-10-27T12:22:49Z
45303,Add support for Switchbot meter,2021-01-18 20:08:14+00:00,2021-01-28 10:09:59+00:00,closed,6,2,8,https://github.com/home-assistant/core/pull/45303,New integration (thank you!),222,2021-01-27T08:43:08Z
45274,Add Barry,2021-01-17 19:26:29+00:00,2022-07-01 05:13:26+00:00,closed,14,71,528,https://github.com/home-assistant/core/pull/45274,New integration (thank you!),374,2022-06-30T04:32:05Z
45213,Add Webex presence sensor,2021-01-16 09:47:33+00:00,2021-07-30 12:01:59+00:00,closed,17,37,194,https://github.com/home-assistant/core/pull/45213,New integration (thank you!),809,2021-07-29T11:04:53Z
45074,Add AEMET OpenData integration,2021-01-12 08:40:43+00:00,2021-02-14 22:06:22+00:00,merged,31,106,32,https://github.com/home-assistant/core/pull/45074,New integration (thank you!),4398,2021-02-13T20:53:28Z
45071,Add avreceiver,2021-01-12 05:44:12+00:00,2021-08-15 14:01:54+00:00,closed,17,33,214,https://github.com/home-assistant/core/pull/45071,New integration (thank you!),1203,2021-08-14T13:07:24Z
45020,Add zwave_js integration,2021-01-10 19:42:37+00:00,2021-01-11 23:26:05+00:00,merged,23,0,0,https://github.com/home-assistant/core/pull/45020,New integration (thank you!),3214,2021-01-10T23:08:26Z
45019,Merge add-zwave_js-mvp branch to dev,2021-01-10 19:30:07+00:00,2021-01-11 20:19:05+00:00,closed,23,1,0,https://github.com/home-assistant/core/pull/45019,New integration (thank you!),3206,2021-01-10T19:43:47Z
44929,Add Meater integration,2021-01-07 21:14:37+00:00,2022-05-13 14:35:22+00:00,merged,14,102,448,https://github.com/home-assistant/core/pull/44929,New integration (thank you!),427,2022-04-01T13:11:37Z
44891,Run zwave_js scaffold,2021-01-06 17:01:40+00:00,2021-01-07 19:21:50+00:00,merged,12,1,0,https://github.com/home-assistant/core/pull/44891,New integration (thank you!),293,2021-01-06T19:12:32Z
44862,Add Barry,2021-01-05 22:17:38+00:00,2021-01-19 10:40:47+00:00,closed,15,0,12,https://github.com/home-assistant/core/pull/44862,New integration (thank you!),311,2021-01-18T09:55:47Z
44785,New Ezviz Cloud integration,2021-01-03 13:13:38+00:00,2021-01-29 17:37:06+00:00,closed,13,0,25,https://github.com/home-assistant/core/pull/44785,New integration (thank you!),841,2021-01-28T16:51:06Z
44779,Introduce wiz integration for the WiZ Platform,2021-01-02 23:53:26+00:00,2022-03-02 21:20:05+00:00,merged,14,168,398,https://github.com/home-assistant/core/pull/44779,New integration (thank you!),722,2022-02-05T00:20:21Z
44751,Add AI Speaker integration,2021-01-01 22:59:20+00:00,2021-01-30 12:08:22+00:00,closed,13,78,27,https://github.com/home-assistant/core/pull/44751,New integration (thank you!),405,2021-01-29T07:45:14Z
44728,Add Ondilo ico integration,2021-01-01 10:36:33+00:00,2021-01-06 10:21:44+00:00,merged,16,40,3,https://github.com/home-assistant/core/pull/44728,New integration (thank you!),514,2021-01-04T16:09:02Z
