PR Number,Title,Created At,Updated At,State,Files Changed,Total Comments,Decision Time,URL,Type of Change,LOC Changed,Closed Date
63671,New integration for Invoxia™ GPS Trackers,2022-01-08 11:48:40+00:00,2024-07-06 19:01:57+00:00,closed,23,59,909,https://github.com/home-assistant/core/pull/63671,New integration (thank you!),1005,2024-07-05T18:08:24Z
65352,Create new Unmanic integration,2022-02-01 05:45:37+00:00,2022-03-18 01:28:33+00:00,closed,18,15,43,https://github.com/home-assistant/core/pull/65352,New integration (thank you!),530,2022-03-17T00:14:59Z
48156,System Bridge Integration,2021-03-20 15:16:31+00:00,2021-05-07 00:01:46+00:00,merged,17,44,46,https://github.com/home-assistant/core/pull/48156,New integration (thank you!),1436,2021-05-05T23:33:32Z
100569,Add Husqvarna Automower integration,2023-09-18 21:53:18+00:00,2024-01-24 13:04:53+00:00,closed,15378,37,126,https://github.com/home-assistant/core/pull/100569,New integration (thank you!),2595489,2024-01-23T12:45:27Z
120087,Add IoTMeter integration,2024-06-21 11:26:20+00:00,2024-10-28 16:02:17+00:00,closed,15,29,128,https://github.com/home-assistant/core/pull/120087,New integration (thank you!),853,2024-10-27T15:05:16Z
56357,Add Uonet+ Vulcan integration,2021-09-17 20:54:19+00:00,2022-05-03 10:37:54+00:00,merged,19,37,193,https://github.com/home-assistant/core/pull/56357,New integration (thank you!),1921,2022-03-30T15:55:24Z
45074,Add AEMET OpenData integration,2021-01-12 08:40:43+00:00,2021-02-14 22:06:22+00:00,merged,31,106,32,https://github.com/home-assistant/core/pull/45074,New integration (thank you!),4398,2021-02-13T20:53:28Z
61233,Add SENZ OAuth2 integration ,2021-12-08 11:21:45+00:00,2022-04-15 23:02:06+00:00,merged,17,7,127,https://github.com/home-assistant/core/pull/61233,New integration (thank you!),416,2022-04-14T22:29:32Z
51763,Add Mawaqit Integration,2021-06-11 22:08:22+00:00,2021-11-05 01:22:51+00:00,closed,14,0,145,https://github.com/home-assistant/core/pull/51763,New integration (thank you!),684,2021-11-04T00:09:56Z
62764,Starlink integration,2021-12-25 04:14:50+00:00,2022-05-10 14:06:47+00:00,closed,16,15,134,https://github.com/home-assistant/core/pull/62764,New integration (thank you!),749,2022-05-08T23:24:53Z
63396,Add configuration_url for BleBox,2022-01-04 18:51:53+00:00,2022-04-12 21:02:03+00:00,closed,12,1,97,https://github.com/home-assistant/core/pull/63396,New integration (thank you!),22,2022-04-11T20:09:56Z
62451,Add Hyundai/Kia Connect integration,2021-12-20 22:17:46+00:00,2022-07-16 13:06:46+00:00,closed,15,87,206,https://github.com/home-assistant/core/pull/62451,New integration (thank you!),748,2022-07-15T12:07:32Z
52943,Weback cloud integration,2021-07-12 22:44:22+00:00,2021-10-26 17:18:05+00:00,closed,15,0,104,https://github.com/home-assistant/core/pull/52943,New integration (thank you!),512,2021-10-25T16:11:02Z
95613,Add Mypermobil integration,2023-06-30 09:21:37+00:00,2023-11-25 17:01:37+00:00,merged,17,184,147,https://github.com/home-assistant/core/pull/95613,New integration (thank you!),944,2023-11-24T09:41:00Z
62801,AlphaESS Integration,2021-12-26 14:39:25+00:00,2022-06-03 01:29:10+00:00,closed,17,67,157,https://github.com/home-assistant/core/pull/62801,New integration (thank you!),601,2022-06-02T00:21:57Z
109497,Add Motionblinds BLE integration,2024-02-03 11:02:29+00:00,2024-03-27 11:01:48+00:00,merged,17,196,51,https://github.com/home-assistant/core/pull/109497,New integration (thank you!),982,2024-03-26T08:52:04Z
94824,New integration Midea ccm15 climate,2023-06-18 17:53:39+00:00,2023-12-24 21:01:36+00:00,merged,18,116,188,https://github.com/home-assistant/core/pull/94824,New integration (thank you!),1121,2023-12-23T20:24:52Z
108326,Add husqvarna automower ble integration,2024-01-18 22:04:09+00:00,2024-10-26 21:01:43+00:00,merged,21,93,280,https://github.com/home-assistant/core/pull/108326,New integration (thank you!),1132,2024-10-25T14:54:03Z
72235,Add Dremel 3D Printer integration,2022-05-20 14:19:09+00:00,2023-06-01 03:16:25+00:00,closed,19,16,375,https://github.com/home-assistant/core/pull/72235,New integration (thank you!),730,2023-05-31T02:55:37Z
90286,Add Bosch HomeCom integration,2023-03-25 22:44:42+00:00,2023-07-02 09:01:57+00:00,closed,17,13,97,https://github.com/home-assistant/core/pull/90286,New integration (thank you!),474,2023-07-01T08:05:27Z
54569,Add Solar Frontier Inverter integration,2021-08-13 00:00:59+00:00,2021-11-25 15:01:57+00:00,closed,6,2,103,https://github.com/home-assistant/core/pull/54569,New integration (thank you!),223,2021-11-24T14:05:06Z
85893,Add Sunsynk Integration,2023-01-14 20:40:06+00:00,2024-06-15 21:01:35+00:00,closed,14,74,516,https://github.com/home-assistant/core/pull/85893,New integration (thank you!),585,2024-06-14T20:05:14Z
90489,Add Opower integration for getting electricity/gas usage and cost for many utilities,2023-03-30 04:23:40+00:00,2023-07-04 12:08:35+00:00,merged,16,26,94,https://github.com/home-assistant/core/pull/90489,New integration (thank you!),873,2023-07-03T01:26:31Z
72393,JustNimbus integration,2022-05-23 22:03:06+00:00,2022-07-26 13:15:09+00:00,closed,14,0,62,https://github.com/home-assistant/core/pull/72393,New integration (thank you!),610,2022-07-25T13:12:13Z
81948,Add `date` platform,2022-11-11 07:10:48+00:00,2023-05-02 12:02:11+00:00,merged,13,27,170,https://github.com/home-assistant/core/pull/81948,New integration (thank you!),360,2023-04-30T18:34:58Z
77188,MPRIS Linux HTPC/desktop/laptop media player remote control,2022-08-23 00:17:38+00:00,2024-01-10 14:18:19+00:00,closed,21,141,504,https://github.com/home-assistant/core/pull/77188,New integration (thank you!),1820,2024-01-09T10:48:04Z
50910,on hold!: Add news integration,2021-05-20 17:22:42+00:00,2022-10-07 14:06:37+00:00,closed,11,6,47,https://github.com/home-assistant/core/pull/50910,New integration (thank you!),706,2021-07-07T12:01:02Z
94438,Add Miraie AC integration,2023-06-11 20:39:31+00:00,2024-02-20 16:06:52+00:00,closed,13,67,252,https://github.com/home-assistant/core/pull/94438,New integration (thank you!),739,2024-02-19T16:05:47Z
101786,Add Viam image processing integration,2023-10-10 20:14:11+00:00,2024-05-15 12:03:31+00:00,merged,18,114,216,https://github.com/home-assistant/core/pull/101786,New integration (thank you!),1299,2024-05-14T11:35:56Z
60080,Tuya Alarm Initial commit,2021-11-21 12:24:42+00:00,2022-01-08 14:01:37+00:00,merged,3,38,47,https://github.com/home-assistant/core/pull/60080,New integration (thank you!),143,2022-01-07T13:20:30Z
117117,Add Aquacell integration,2024-05-08 22:16:26+00:00,2024-07-04 20:11:37+00:00,merged,21,81,28,https://github.com/home-assistant/core/pull/117117,New integration (thank you!),1151,2024-06-06T20:33:58Z
50663,Add Heatzy integration,2021-05-15 12:01:47+00:00,2021-09-21 17:05:38+00:00,closed,13,23,128,https://github.com/home-assistant/core/pull/50663,New integration (thank you!),465,2021-09-20T16:09:42Z
70080,Add new integration Loqed,2022-04-15 08:52:34+00:00,2023-06-29 11:02:03+00:00,merged,28,181,438,https://github.com/home-assistant/core/pull/70080,New integration (thank you!),1154,2023-06-28T07:42:12Z
107360,Smartfox,2024-01-06 10:36:12+00:00,2024-03-14 14:01:55+00:00,closed,14,8,67,https://github.com/home-assistant/core/pull/107360,New integration (thank you!),776,2024-03-13T13:04:37Z
78790,Add support for Snooz BLE devices,2022-09-19 18:42:31+00:00,2022-10-12 07:08:38+00:00,merged,22,43,21,https://github.com/home-assistant/core/pull/78790,New integration (thank you!),1257,2022-10-10T23:14:28Z
60323,Add slow_pwm integration,2021-11-25 10:46:34+00:00,2022-03-19 15:01:46+00:00,closed,7,0,113,https://github.com/home-assistant/core/pull/60323,New integration (thank you!),420,2022-03-18T14:07:34Z
104725,Add Epic Games Store integration,2023-11-29 14:53:18+00:00,2024-04-23 10:01:44+00:00,merged,26,31,144,https://github.com/home-assistant/core/pull/104725,New integration (thank you!),5125,2024-04-22T07:54:47Z
59321,Elmax integration,2021-11-07 22:58:40+00:00,2021-12-09 21:01:46+00:00,merged,19,102,29,https://github.com/home-assistant/core/pull/59321,New integration (thank you!),1206,2021-12-07T21:42:55Z
50913,Add Nobø Ecohub integration,2021-05-20 18:54:48+00:00,2022-09-04 14:01:45+00:00,merged,14,252,470,https://github.com/home-assistant/core/pull/50913,New integration (thank you!),922,2022-09-03T08:11:40Z
93604,Add Owlet integration,2023-05-26 14:11:28+00:00,2024-02-01 19:01:45+00:00,closed,24,70,250,https://github.com/home-assistant/core/pull/93604,New integration (thank you!),4380,2024-01-31T18:04:42Z
77742,Add new integration mhtzn,2022-09-03 02:59:47+00:00,2022-12-20 14:13:37+00:00,closed,15,0,107,https://github.com/home-assistant/core/pull/77742,New integration (thank you!),1258,2022-12-19T13:08:30Z
101973,Add Browan integration,2023-10-13 22:19:33+00:00,2024-01-17 02:13:16+00:00,closed,20,13,94,https://github.com/home-assistant/core/pull/101973,New integration (thank you!),1026,2024-01-16T01:29:17Z
56450,Add flukso integration,2021-09-20 11:36:31+00:00,2022-05-31 15:02:43+00:00,closed,16,3,252,https://github.com/home-assistant/core/pull/56450,New integration (thank you!),798,2022-05-30T14:06:24Z
70908,New KinCony Hx component,2022-04-27 13:26:45+00:00,2022-08-11 10:01:55+00:00,closed,9,0,104,https://github.com/home-assistant/core/pull/70908,New integration (thank you!),470,2022-08-10T09:05:33Z
58316,Create new HALO Home integration,2021-10-24 02:46:33+00:00,2023-01-04 18:21:02+00:00,closed,16,30,436,https://github.com/home-assistant/core/pull/58316,New integration (thank you!),571,2023-01-03T17:20:32Z
98703,Add Hong Kong Observatory integration,2023-08-20 12:05:59+00:00,2024-01-06 14:01:53+00:00,merged,17,50,138,https://github.com/home-assistant/core/pull/98703,New integration (thank you!),705,2024-01-05T13:52:46Z
62338,Dialog flow v3,2021-12-19 20:27:31+00:00,2022-04-07 23:02:04+00:00,closed,1,7,108,https://github.com/home-assistant/core/pull/62338,New integration (thank you!),47,2022-04-06T22:05:00Z
71526,Add Sungrow solar inverter integration,2022-05-08 13:01:44+00:00,2023-11-30 22:06:49+00:00,closed,14,75,570,https://github.com/home-assistant/core/pull/71526,New integration (thank you!),1449,2023-11-29T21:27:08Z
48558,Add Modbus fan integration,2021-03-31 19:43:32+00:00,2021-05-22 10:34:08+00:00,merged,4,21,50,https://github.com/home-assistant/core/pull/48558,New integration (thank you!),487,2021-05-21T07:56:47Z
119414,Add LLM API to get travel time and directions from Google Maps (directions api),2024-06-11 17:37:49+00:00,2024-07-07 17:02:01+00:00,closed,12,0,24,https://github.com/home-assistant/core/pull/119414,New integration (thank you!),279,2024-07-06T16:03:23Z
81182,New notification service for ntfy.sh,2022-10-29 10:17:34+00:00,2023-07-12 08:04:50+00:00,closed,8,21,254,https://github.com/home-assistant/core/pull/81182,New integration (thank you!),164,2023-07-11T07:03:33Z
55440,Add zeversolar integration,2021-08-30 08:34:10+00:00,2021-12-27 19:01:47+00:00,closed,15,44,118,https://github.com/home-assistant/core/pull/55440,New integration (thank you!),699,2021-12-26T18:07:09Z
103345,Add OVOS/Neon Voice Assistants integration,2023-11-03 22:48:05+00:00,2024-03-14 02:06:50+00:00,closed,14,5,130,https://github.com/home-assistant/core/pull/103345,New integration (thank you!),297,2024-03-13T01:26:36Z
53039,Add DroneMobile Integration,2021-07-15 00:35:04+00:00,2021-10-21 11:04:40+00:00,closed,14,0,97,https://github.com/home-assistant/core/pull/53039,New integration (thank you!),1182,2021-10-20T10:09:48Z
99173,Add integration for IKEA Idasen Desk,2023-08-27 23:37:33+00:00,2023-09-21 01:21:58+00:00,merged,20,28,23,https://github.com/home-assistant/core/pull/99173,New integration (thank you!),852,2023-09-20T00:44:35Z
93750,Add romy vacuum integration,2023-05-29 18:07:04+00:00,2024-02-01 10:01:49+00:00,merged,18,193,246,https://github.com/home-assistant/core/pull/93750,New integration (thank you!),683,2024-01-31T09:48:44Z
85029,Add new 2N Telekomunikace integration,2023-01-03 00:27:22+00:00,2023-06-26 15:36:59+00:00,closed,20,17,173,https://github.com/home-assistant/core/pull/85029,New integration (thank you!),693,2023-06-25T15:22:43Z
83069,Add Rointe integration,2022-12-01 19:41:55+00:00,2024-04-12 18:01:41+00:00,closed,23,169,496,https://github.com/home-assistant/core/pull/83069,New integration (thank you!),1597,2024-04-11T17:04:42Z
67929,Glinet router support,2022-03-09 20:54:37+00:00,2022-06-25 22:02:00+00:00,closed,13,31,107,https://github.com/home-assistant/core/pull/67929,New integration (thank you!),833,2022-06-24T21:05:23Z
82110,Add PurpleAir integration,2022-11-14 23:55:40+00:00,2022-12-31 01:38:15+00:00,merged,21,24,28,https://github.com/home-assistant/core/pull/82110,New integration (thank you!),984,2022-12-13T03:32:12Z
48648,Add Rademacher HomePilot integration,2021-04-03 08:28:39+00:00,2021-09-05 16:01:38+00:00,closed,15,15,154,https://github.com/home-assistant/core/pull/48648,New integration (thank you!),479,2021-09-04T15:05:04Z
107405,Add Elvia integration,2024-01-06 19:29:12+00:00,2024-02-01 14:01:35+00:00,merged,15,5,24,https://github.com/home-assistant/core/pull/107405,New integration (thank you!),608,2024-01-31T13:47:37Z
103073,Add integration for iotty Smart Home,2023-10-30 16:01:05+00:00,2024-07-20 11:02:04+00:00,merged,24,143,262,https://github.com/home-assistant/core/pull/103073,New integration (thank you!),1336,2024-07-19T10:10:39Z
71113,Add elro_connects integration,2022-04-30 13:40:19+00:00,2022-11-10 08:02:11+00:00,closed,20,5,192,https://github.com/home-assistant/core/pull/71113,New integration (thank you!),1273,2022-11-09T07:46:17Z
85977,Add iNELS integration,2023-01-15 23:56:07+00:00,2023-03-11 13:04:10+00:00,closed,20,4,53,https://github.com/home-assistant/core/pull/85977,New integration (thank you!),1773,2023-03-10T12:23:38Z
46783,Add Homepluscontrol integration,2021-02-19 13:39:33+00:00,2021-04-05 10:15:45+00:00,merged,19,157,33,https://github.com/home-assistant/core/pull/46783,New integration (thank you!),1393,2021-03-25T13:12:32Z
55029,Add contec controllers integration,2021-08-22 18:39:53+00:00,2022-03-15 19:02:03+00:00,closed,13,41,204,https://github.com/home-assistant/core/pull/55029,New integration (thank you!),398,2022-03-14T18:50:30Z
115712,Avocent direct pdu integration,2024-04-16 17:33:28+00:00,2024-08-12 14:03:15+00:00,closed,17,26,116,https://github.com/home-assistant/core/pull/115712,New integration (thank you!),525,2024-08-11T12:07:17Z
104342,Add integration for Fläktgroup Modbus,2023-11-22 00:12:36+00:00,2024-05-22 19:01:48+00:00,closed,8,0,181,https://github.com/home-assistant/core/pull/104342,New integration (thank you!),1006,2024-05-21T18:05:35Z
86084,Add Asus Router integration,2023-01-17 13:07:21+00:00,2023-12-15 15:01:56+00:00,closed,19,6,331,https://github.com/home-assistant/core/pull/86084,New integration (thank you!),1791,2023-12-14T14:52:53Z
52030,Add gandi livedns integration,2021-06-20 10:33:25+00:00,2022-05-06 09:01:59+00:00,closed,10,14,318,https://github.com/home-assistant/core/pull/52030,New integration (thank you!),377,2022-05-05T08:11:15Z
76756,Add Tami4 Integration,2022-08-14 13:17:41+00:00,2023-02-15 17:04:28+00:00,closed,18,12,184,https://github.com/home-assistant/core/pull/76756,New integration (thank you!),517,2023-02-14T16:05:55Z
63736,Add vartastorage integration,2022-01-09 13:47:30+00:00,2024-02-19 09:02:48+00:00,closed,0,95,769,https://github.com/home-assistant/core/pull/63736,New integration (thank you!),0,2024-02-18T08:28:39Z
45512,Anova sous vide cooker,2021-01-24 23:55:45+00:00,2021-09-25 23:01:43+00:00,closed,13,18,242,https://github.com/home-assistant/core/pull/45512,New integration (thank you!),308,2021-09-24T22:05:17Z
63252,Initial implementation of EnaSolar integration,2022-01-03 02:12:01+00:00,2022-02-04 19:01:45+00:00,closed,13,102,31,https://github.com/home-assistant/core/pull/63252,New integration (thank you!),938,2022-02-03T18:16:10Z
61126,Add new integration with Micropel PLCs,2021-12-06 21:40:43+00:00,2022-10-05 19:08:05+00:00,closed,8,19,301,https://github.com/home-assistant/core/pull/61126,New integration (thank you!),449,2022-10-04T18:39:26Z
105474,Add Arctic Spa integration,2023-12-11 07:18:44+00:00,2024-05-25 17:01:40+00:00,closed,17,62,165,https://github.com/home-assistant/core/pull/105474,New integration (thank you!),469,2024-05-24T16:05:07Z
56039,Add Escea fireplace integration,2021-09-10 06:36:11+00:00,2022-08-09 11:01:50+00:00,merged,16,88,332,https://github.com/home-assistant/core/pull/56039,New integration (thank you!),554,2022-08-08T09:48:42Z
72674,Add Huum integration,2022-05-29 17:02:54+00:00,2022-10-13 18:07:58+00:00,closed,14,20,136,https://github.com/home-assistant/core/pull/72674,New integration (thank you!),421,2022-10-12T17:19:41Z
46332,Add Freedompro,2021-02-10 13:51:38+00:00,2021-08-15 09:02:44+00:00,merged,17,111,139,https://github.com/home-assistant/core/pull/46332,New integration (thank you!),907,2021-06-30T11:21:06Z
86921,Add onetracker integration,2023-01-29 22:32:17+00:00,2023-03-08 18:02:07+00:00,closed,18,7,36,https://github.com/home-assistant/core/pull/86921,New integration (thank you!),641,2023-03-07T17:47:48Z
81149,Add electric kiwi integration,2022-10-28 17:32:47+00:00,2023-07-26 11:01:52+00:00,merged,22,56,269,https://github.com/home-assistant/core/pull/81149,New integration (thank you!),806,2023-07-25T08:46:54Z
115613,Add Swidget integration,2024-04-15 01:13:03+00:00,2024-06-21 03:01:45+00:00,closed,1479,65,66,https://github.com/home-assistant/core/pull/115613,New integration (thank you!),66482,2024-06-20T02:19:06Z
81724,Add Combined Energy integration ,2022-11-07 14:18:45+00:00,2024-03-12 23:02:31+00:00,closed,21,130,490,https://github.com/home-assistant/core/pull/81724,New integration (thank you!),1494,2024-03-11T16:06:55Z
106785,Add Sanix integration,2023-12-31 19:40:38+00:00,2024-04-18 13:02:08+00:00,merged,18,99,107,https://github.com/home-assistant/core/pull/106785,New integration (thank you!),549,2024-04-17T12:24:34Z
102190,Add deako integration using pydeako,2023-10-17 23:13:18+00:00,2024-05-10 19:01:39+00:00,closed,19,54,204,https://github.com/home-assistant/core/pull/102190,New integration (thank you!),795,2024-05-09T18:05:04Z
106029,Implement TechnoVE integration,2023-12-19 05:19:14+00:00,2024-01-18 11:01:59+00:00,merged,22,77,29,https://github.com/home-assistant/core/pull/106029,New integration (thank you!),1374,2024-01-17T10:04:35Z
65090,Add laundrify integration,2022-01-27 21:58:51+00:00,2022-06-02 20:02:07+00:00,merged,22,115,113,https://github.com/home-assistant/core/pull/65090,New integration (thank you!),709,2022-05-21T19:18:01Z
115645,Add ElevenLabs text-to-speech integration,2024-04-15 12:45:09+00:00,2024-08-26 20:01:59+00:00,merged,18,98,107,https://github.com/home-assistant/core/pull/115645,New integration (thank you!),889,2024-07-31T19:31:09Z
86923,Add SWS12500 Weather Station integration,2023-01-29 23:08:26+00:00,2023-11-30 11:04:46+00:00,closed,0,17,303,https://github.com/home-assistant/core/pull/86923,New integration (thank you!),0,2023-11-29T10:10:56Z
86551,Add Devialet integration,2023-01-24 18:08:38+00:00,2023-11-29 15:03:05+00:00,merged,29,27,307,https://github.com/home-assistant/core/pull/86551,New integration (thank you!),1317,2023-11-28T12:56:18Z
52001,Add energy integration,2021-06-18 21:28:54+00:00,2021-07-27 17:08:48+00:00,merged,20,40,37,https://github.com/home-assistant/core/pull/52001,New integration (thank you!),1145,2021-07-26T16:37:38Z
81943,Add `datetime` platform,2022-11-11 06:32:40+00:00,2023-05-30 22:01:48+00:00,merged,17,18,199,https://github.com/home-assistant/core/pull/81943,New integration (thank you!),498,2023-05-29T21:24:15Z
57856,Add benq projector integration,2021-10-16 15:39:44+00:00,2022-01-03 21:01:54+00:00,closed,4,5,78,https://github.com/home-assistant/core/pull/57856,New integration (thank you!),419,2022-01-02T20:41:22Z
83247,Add bouncie integration,2022-12-04 18:50:59+00:00,2023-01-18 17:01:42+00:00,closed,16,65,43,https://github.com/home-assistant/core/pull/83247,New integration (thank you!),594,2023-01-17T16:57:25Z
63087,Add Wevolor integration,2021-12-30 18:22:11+00:00,2022-03-28 22:01:50+00:00,closed,14,52,87,https://github.com/home-assistant/core/pull/63087,New integration (thank you!),314,2022-03-27T21:27:13Z
46953,Add afvalkalender_meppel integration,2021-02-23 13:25:40+00:00,2022-01-26 18:04:46+00:00,closed,14,3,336,https://github.com/home-assistant/core/pull/46953,New integration (thank you!),508,2022-01-25T17:42:23Z
91582,Add Connector integration,2023-04-18 06:55:28+00:00,2023-11-30 23:02:01+00:00,closed,15,49,225,https://github.com/home-assistant/core/pull/91582,New integration (thank you!),607,2023-11-29T22:19:52Z
47204,Ensure HA script and Python script services have a name,2021-02-28 23:34:27+00:00,2021-04-01 14:02:04+00:00,merged,7,1,30,https://github.com/home-assistant/core/pull/47204,New integration (thank you!),44,2021-03-31T13:09:45Z
119788,Add Bryant Evolution Integration,2024-06-16 19:45:16+00:00,2024-07-30 10:02:02+00:00,merged,20,151,42,https://github.com/home-assistant/core/pull/119788,New integration (thank you!),1224,2024-07-29T09:25:04Z
83883,Add LD2410 BLE integration,2022-12-12 23:27:27+00:00,2023-01-25 20:27:45+00:00,merged,21,54,24,https://github.com/home-assistant/core/pull/83883,New integration (thank you!),709,2023-01-06T02:15:03Z
114113,Add airgradient integration,2024-03-24 14:29:35+00:00,2024-05-10 09:03:28+00:00,merged,25,29,45,https://github.com/home-assistant/core/pull/114113,New integration (thank you!),1432,2024-05-09T08:54:29Z
70201,Add SwitchBee Integration,2022-04-17 20:35:04+00:00,2022-09-15 21:02:19+00:00,merged,14,64,148,https://github.com/home-assistant/core/pull/70201,New integration (thank you!),868,2022-09-13T07:01:30Z
101731,Add Monzo integration,2023-10-09 22:32:27+00:00,2024-05-08 19:01:47+00:00,merged,24,46,210,https://github.com/home-assistant/core/pull/101731,New integration (thank you!),919,2024-05-07T18:38:58Z
77976,Add Utility Cost helper component,2022-09-07 20:12:50+00:00,2023-04-24 21:07:39+00:00,closed,13,10,228,https://github.com/home-assistant/core/pull/77976,New integration (thank you!),1034,2023-04-23T21:05:20Z
85969,Add Dremel 3D Printer integration,2023-01-15 20:56:37+00:00,2023-06-01 22:01:44+00:00,merged,21,14,135,https://github.com/home-assistant/core/pull/85969,New integration (thank you!),910,2023-05-31T20:55:57Z
100573,Add Refoss integration,2023-09-19 01:45:38+00:00,2023-12-23 13:01:48+00:00,merged,19,67,94,https://github.com/home-assistant/core/pull/100573,New integration (thank you!),524,2023-12-22T12:18:32Z
92397,Add smartenergy_awattar integration,2023-05-03 10:13:25+00:00,2023-10-07 10:02:03+00:00,closed,16,27,155,https://github.com/home-assistant/core/pull/92397,New integration (thank you!),652,2023-10-06T09:31:38Z
71523,New integration for IDS Hyyp Alarms,2022-05-08 10:43:00+00:00,2023-01-11 07:01:50+00:00,closed,17,0,246,https://github.com/home-assistant/core/pull/71523,New integration (thank you!),826,2023-01-10T04:05:56Z
45499,Add GCE Eco-Devices integration,2021-01-24 17:06:15+00:00,2021-05-07 21:01:48+00:00,closed,0,19,102,https://github.com/home-assistant/core/pull/45499,New integration (thank you!),0,2021-05-06T20:02:19Z
107851,Add WittIOT integration,2024-01-12 09:23:59+00:00,2024-02-23 10:03:39+00:00,closed,18,78,41,https://github.com/home-assistant/core/pull/107851,New integration (thank you!),1343,2024-02-22T10:01:35Z
97326,Add new integration Yardian,2023-07-27 09:59:49+00:00,2024-01-26 15:48:15+00:00,merged,14,61,28,https://github.com/home-assistant/core/pull/97326,New integration (thank you!),509,2023-08-24T22:48:50Z
86930,Add Imazu Wall Pad,2023-01-30 05:14:13+00:00,2023-11-22 01:26:33+00:00,closed,24,2,294,https://github.com/home-assistant/core/pull/86930,New integration (thank you!),937,2023-11-21T00:18:25Z
99573,Add microBees integration,2023-09-04 09:55:48+00:00,2024-04-02 11:02:20+00:00,merged,23,169,168,https://github.com/home-assistant/core/pull/99573,New integration (thank you!),1012,2024-02-19T14:12:03Z
124176,Add new integration for WMS WebControl pro using local API,2024-08-18 19:09:32+00:00,2024-09-17 15:02:02+00:00,merged,22,123,28,https://github.com/home-assistant/core/pull/124176,New integration (thank you!),1194,2024-09-16T14:07:43Z
65194,Add PECO power outage counter integration,2022-01-29 18:41:34+00:00,2022-06-13 12:26:48+00:00,merged,17,90,51,https://github.com/home-assistant/core/pull/65194,New integration (thank you!),622,2022-03-21T22:56:54Z
127109,Add Appartme System integration,2024-09-30 13:26:37+00:00,2024-10-24 12:03:20+00:00,closed,19,0,22,https://github.com/home-assistant/core/pull/127109,New integration (thank you!),766,2024-10-23T11:52:56Z
99304,💧 Aqvify integration,2023-08-29 20:45:09+00:00,2024-08-12 14:03:14+00:00,closed,14,33,347,https://github.com/home-assistant/core/pull/99304,New integration (thank you!),367,2024-08-11T12:07:30Z
45915,Add Rako Integration,2021-02-03 18:20:43+00:00,2023-03-08 20:39:43+00:00,closed,21,33,763,https://github.com/home-assistant/core/pull/45915,New integration (thank you!),814,2023-03-08T20:39:42Z
105977,Add SIP Call Integration,2023-12-18 12:58:34+00:00,2024-10-06 19:01:49+00:00,closed,15,44,292,https://github.com/home-assistant/core/pull/105977,New integration (thank you!),382,2024-10-05T18:06:06Z
94032,Vodafone Station device tracker ,2023-06-04 13:38:16+00:00,2023-09-05 16:56:19+00:00,merged,16,89,84,https://github.com/home-assistant/core/pull/94032,New integration (thank you!),711,2023-08-28T13:10:23Z
109291,Add eq3btsmart integration,2024-02-01 08:19:40+00:00,2024-06-24 14:15:49+00:00,merged,23,131,56,https://github.com/home-assistant/core/pull/109291,New integration (thank you!),966,2024-03-29T01:20:57Z
67358,Add jvc projectors,2022-02-27 23:37:05+00:00,2022-05-30 02:44:54+00:00,closed,10,2,90,https://github.com/home-assistant/core/pull/67358,New integration (thank you!),296,2022-05-29T01:38:39Z
82483,Add bluecurrent integration,2022-11-21 13:57:23+00:00,2023-12-31 15:01:39+00:00,merged,18,121,396,https://github.com/home-assistant/core/pull/82483,New integration (thank you!),1268,2023-12-22T15:34:17Z
78839,Add HaFAS integration,2022-09-20 14:41:09+00:00,2024-05-17 13:02:17+00:00,closed,23,15,603,https://github.com/home-assistant/core/pull/78839,New integration (thank you!),5190,2024-05-16T12:20:47Z
90875,Add new integration KAT Bulgaria,2023-04-05 19:34:45+00:00,2023-06-24 07:01:48+00:00,closed,17,36,77,https://github.com/home-assistant/core/pull/90875,New integration (thank you!),649,2023-06-22T13:13:06Z
113940,Add LinkPlay integration,2024-03-21 15:27:09+00:00,2024-09-10 12:53:37+00:00,merged,18,66,125,https://github.com/home-assistant/core/pull/113940,New integration (thank you!),731,2024-07-25T10:27:10Z
46005,Spokestack TTS platform,2021-02-04 18:23:51+00:00,2021-11-30 23:01:50+00:00,closed,12,45,298,https://github.com/home-assistant/core/pull/46005,New integration (thank you!),439,2021-11-29T22:28:17Z
95146,Add battery_sim component,2023-06-23 20:15:00+00:00,2023-11-14 18:01:55+00:00,closed,10,2,142,https://github.com/home-assistant/core/pull/95146,New integration (thank you!),1533,2023-11-13T17:11:44Z
44785,New Ezviz Cloud integration,2021-01-03 13:13:38+00:00,2021-01-29 17:37:06+00:00,closed,13,0,25,https://github.com/home-assistant/core/pull/44785,New integration (thank you!),841,2021-01-28T16:51:06Z
115591,Add neevo integration,2024-04-14 19:02:48+00:00,2024-10-09 16:02:09+00:00,closed,15,21,176,https://github.com/home-assistant/core/pull/115591,New integration (thank you!),500,2024-10-08T15:05:36Z
55620,Add ta_cmi integration,2021-09-02 22:25:41+00:00,2022-09-28 10:02:22+00:00,closed,18,3,389,https://github.com/home-assistant/core/pull/55620,New integration (thank you!),1456,2022-09-27T09:46:49Z
45071,Add avreceiver,2021-01-12 05:44:12+00:00,2021-08-15 14:01:54+00:00,closed,17,33,214,https://github.com/home-assistant/core/pull/45071,New integration (thank you!),1203,2021-08-14T13:07:24Z
